"Notes","Census Division","Census Division Code","Year","Year Code","Mother's Education","Mother's Education Code",Births
,"Division 2: Middle Atlantic","CENS-D2","2011","2011","Excluded","Exc",105883
,"Division 2: Middle Atlantic","CENS-D2","2011","2011","Not Reported","NR",0
,"Division 2: Middle Atlantic","CENS-D2","2012","2012","8th grade or less","1",17610
,"Division 2: Middle Atlantic","CENS-D2","2012","2012","9th through 12th grade with no diploma","2",47372
,"Division 2: Middle Atlantic","CENS-D2","2012","2012","High school graduate or GED completed","3",87650
,"Division 2: Middle Atlantic","CENS-D2","2012","2012","Some college credit, but not a degree","4",65612
,"Division 2: Middle Atlantic","CENS-D2","2012","2012","Associate degree (AA, AS)","5",31061
,"Division 2: Middle Atlantic","CENS-D2","2012","2012","Bachelor's degree (BA, AB, BS)","6",70585
,"Division 2: Middle Atlantic","CENS-D2","2012","2012","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",45965
,"Division 2: Middle Atlantic","CENS-D2","2012","2012","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",11499
,"Division 2: Middle Atlantic","CENS-D2","2012","2012","Unknown or Not Stated","Unk",6076
,"Division 2: Middle Atlantic","CENS-D2","2012","2012","Excluded","Exc",104230
,"Division 2: Middle Atlantic","CENS-D2","2012","2012","Not Reported","NR",0
,"Division 2: Middle Atlantic","CENS-D2","2013","2013","8th grade or less","1",16740
,"Division 2: Middle Atlantic","CENS-D2","2013","2013","9th through 12th grade with no diploma","2",43591
,"Division 2: Middle Atlantic","CENS-D2","2013","2013","High school graduate or GED completed","3",86426
,"Division 2: Middle Atlantic","CENS-D2","2013","2013","Some college credit, but not a degree","4",64492
,"Division 2: Middle Atlantic","CENS-D2","2013","2013","Associate degree (AA, AS)","5",30703
,"Division 2: Middle Atlantic","CENS-D2","2013","2013","Bachelor's degree (BA, AB, BS)","6",70959
,"Division 2: Middle Atlantic","CENS-D2","2013","2013","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",46880
,"Division 2: Middle Atlantic","CENS-D2","2013","2013","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",11519
,"Division 2: Middle Atlantic","CENS-D2","2013","2013","Unknown or Not Stated","Unk",6591
,"Division 2: Middle Atlantic","CENS-D2","2013","2013","Excluded","Exc",102575
,"Division 2: Middle Atlantic","CENS-D2","2013","2013","Not Reported","NR",0
,"Division 2: Middle Atlantic","CENS-D2","2014","2014","8th grade or less","1",16060
,"Division 2: Middle Atlantic","CENS-D2","2014","2014","9th through 12th grade with no diploma","2",42032
,"Division 2: Middle Atlantic","CENS-D2","2014","2014","High school graduate or GED completed","3",86927
,"Division 2: Middle Atlantic","CENS-D2","2014","2014","Some college credit, but not a degree","4",64375
,"Division 2: Middle Atlantic","CENS-D2","2014","2014","Associate degree (AA, AS)","5",31414
,"Division 2: Middle Atlantic","CENS-D2","2014","2014","Bachelor's degree (BA, AB, BS)","6",73193
,"Division 2: Middle Atlantic","CENS-D2","2014","2014","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",48270
,"Division 2: Middle Atlantic","CENS-D2","2014","2014","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",12036
,"Division 2: Middle Atlantic","CENS-D2","2014","2014","Unknown or Not Stated","Unk",6734
,"Division 2: Middle Atlantic","CENS-D2","2014","2014","Excluded","Exc",103305
,"Division 2: Middle Atlantic","CENS-D2","2014","2014","Not Reported","NR",0
,"Division 2: Middle Atlantic","CENS-D2","2015","2015","8th grade or less","1",15941
,"Division 2: Middle Atlantic","CENS-D2","2015","2015","9th through 12th grade with no diploma","2",40228
,"Division 2: Middle Atlantic","CENS-D2","2015","2015","High school graduate or GED completed","3",86919
,"Division 2: Middle Atlantic","CENS-D2","2015","2015","Some college credit, but not a degree","4",64029
,"Division 2: Middle Atlantic","CENS-D2","2015","2015","Associate degree (AA, AS)","5",31087
,"Division 2: Middle Atlantic","CENS-D2","2015","2015","Bachelor's degree (BA, AB, BS)","6",74402
,"Division 2: Middle Atlantic","CENS-D2","2015","2015","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",48414
,"Division 2: Middle Atlantic","CENS-D2","2015","2015","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",12280
,"Division 2: Middle Atlantic","CENS-D2","2015","2015","Unknown or Not Stated","Unk",5021
,"Division 2: Middle Atlantic","CENS-D2","2015","2015","Excluded","Exc",103127
,"Division 2: Middle Atlantic","CENS-D2","2015","2015","Not Reported","NR",0
,"Division 2: Middle Atlantic","CENS-D2","2016","2016","8th grade or less","1",19810
,"Division 2: Middle Atlantic","CENS-D2","2016","2016","9th through 12th grade with no diploma","2",44710
,"Division 2: Middle Atlantic","CENS-D2","2016","2016","High school graduate or GED completed","3",110188
,"Division 2: Middle Atlantic","CENS-D2","2016","2016","Some college credit, but not a degree","4",75961
,"Division 2: Middle Atlantic","CENS-D2","2016","2016","Associate degree (AA, AS)","5",38356
,"Division 2: Middle Atlantic","CENS-D2","2016","2016","Bachelor's degree (BA, AB, BS)","6",103372
,"Division 2: Middle Atlantic","CENS-D2","2016","2016","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",65286
,"Division 2: Middle Atlantic","CENS-D2","2016","2016","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",16102
,"Division 2: Middle Atlantic","CENS-D2","2016","2016","Unknown or Not Stated","Unk",2554
,"Division 2: Middle Atlantic","CENS-D2","2016","2016","Excluded","Exc",0
,"Division 2: Middle Atlantic","CENS-D2","2016","2016","Not Reported","NR",0
,"Division 2: Middle Atlantic","CENS-D2","2017","2017","8th grade or less","1",19204
,"Division 2: Middle Atlantic","CENS-D2","2017","2017","9th through 12th grade with no diploma","2",42431
,"Division 2: Middle Atlantic","CENS-D2","2017","2017","High school graduate or GED completed","3",109865
,"Division 2: Middle Atlantic","CENS-D2","2017","2017","Some college credit, but not a degree","4",73832
,"Division 2: Middle Atlantic","CENS-D2","2017","2017","Associate degree (AA, AS)","5",37233
,"Division 2: Middle Atlantic","CENS-D2","2017","2017","Bachelor's degree (BA, AB, BS)","6",102252
,"Division 2: Middle Atlantic","CENS-D2","2017","2017","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",64949
,"Division 2: Middle Atlantic","CENS-D2","2017","2017","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",16098
,"Division 2: Middle Atlantic","CENS-D2","2017","2017","Unknown or Not Stated","Unk",2868
,"Division 2: Middle Atlantic","CENS-D2","2017","2017","Excluded","Exc",0
,"Division 2: Middle Atlantic","CENS-D2","2017","2017","Not Reported","NR",0
,"Division 2: Middle Atlantic","CENS-D2","2018","2018","8th grade or less","1",18378
,"Division 2: Middle Atlantic","CENS-D2","2018","2018","9th through 12th grade with no diploma","2",40276
,"Division 2: Middle Atlantic","CENS-D2","2018","2018","High school graduate or GED completed","3",109733
,"Division 2: Middle Atlantic","CENS-D2","2018","2018","Some college credit, but not a degree","4",70985
,"Division 2: Middle Atlantic","CENS-D2","2018","2018","Associate degree (AA, AS)","5",36544
,"Division 2: Middle Atlantic","CENS-D2","2018","2018","Bachelor's degree (BA, AB, BS)","6",102100
,"Division 2: Middle Atlantic","CENS-D2","2018","2018","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",65421
,"Division 2: Middle Atlantic","CENS-D2","2018","2018","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",16478
,"Division 2: Middle Atlantic","CENS-D2","2018","2018","Unknown or Not Stated","Unk",3219
,"Division 2: Middle Atlantic","CENS-D2","2018","2018","Excluded","Exc",0
,"Division 2: Middle Atlantic","CENS-D2","2018","2018","Not Reported","NR",0
,"Division 2: Middle Atlantic","CENS-D2","2019","2019","8th grade or less","1",17427
,"Division 2: Middle Atlantic","CENS-D2","2019","2019","9th through 12th grade with no diploma","2",38587
,"Division 2: Middle Atlantic","CENS-D2","2019","2019","High school graduate or GED completed","3",107805
,"Division 2: Middle Atlantic","CENS-D2","2019","2019","Some college credit, but not a degree","4",68683
,"Division 2: Middle Atlantic","CENS-D2","2019","2019","Associate degree (AA, AS)","5",35776
,"Division 2: Middle Atlantic","CENS-D2","2019","2019","Bachelor's degree (BA, AB, BS)","6",102039
,"Division 2: Middle Atlantic","CENS-D2","2019","2019","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",64665
,"Division 2: Middle Atlantic","CENS-D2","2019","2019","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",16374
,"Division 2: Middle Atlantic","CENS-D2","2019","2019","Unknown or Not Stated","Unk",3998
,"Division 2: Middle Atlantic","CENS-D2","2019","2019","Excluded","Exc",0
,"Division 2: Middle Atlantic","CENS-D2","2019","2019","Not Reported","NR",0
,"Division 2: Middle Atlantic","CENS-D2","2020","2020","8th grade or less","1",16650
,"Division 2: Middle Atlantic","CENS-D2","2020","2020","9th through 12th grade with no diploma","2",35485
,"Division 2: Middle Atlantic","CENS-D2","2020","2020","High school graduate or GED completed","3",105137
,"Division 2: Middle Atlantic","CENS-D2","2020","2020","Some college credit, but not a degree","4",64113
,"Division 2: Middle Atlantic","CENS-D2","2020","2020","Associate degree (AA, AS)","5",34650
,"Division 2: Middle Atlantic","CENS-D2","2020","2020","Bachelor's degree (BA, AB, BS)","6",98873
,"Division 2: Middle Atlantic","CENS-D2","2020","2020","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",63592
,"Division 2: Middle Atlantic","CENS-D2","2020","2020","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",16105
,"Division 2: Middle Atlantic","CENS-D2","2020","2020","Unknown or Not Stated","Unk",3380
,"Division 2: Middle Atlantic","CENS-D2","2020","2020","Excluded","Exc",0
,"Division 2: Middle Atlantic","CENS-D2","2020","2020","Not Reported","NR",0
,"Division 2: Middle Atlantic","CENS-D2","2021","2021","8th grade or less","1",16502
,"Division 2: Middle Atlantic","CENS-D2","2021","2021","9th through 12th grade with no diploma","2",32839
,"Division 2: Middle Atlantic","CENS-D2","2021","2021","High school graduate or GED completed","3",104844
,"Division 2: Middle Atlantic","CENS-D2","2021","2021","Some college credit, but not a degree","4",63311
,"Division 2: Middle Atlantic","CENS-D2","2021","2021","Associate degree (AA, AS)","5",35117
,"Division 2: Middle Atlantic","CENS-D2","2021","2021","Bachelor's degree (BA, AB, BS)","6",104126
,"Division 2: Middle Atlantic","CENS-D2","2021","2021","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",67206
,"Division 2: Middle Atlantic","CENS-D2","2021","2021","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",17285
,"Division 2: Middle Atlantic","CENS-D2","2021","2021","Unknown or Not Stated","Unk",3631
,"Division 2: Middle Atlantic","CENS-D2","2021","2021","Excluded","Exc",0
,"Division 2: Middle Atlantic","CENS-D2","2021","2021","Not Reported","NR",0
,"Division 2: Middle Atlantic","CENS-D2","2022","2022","8th grade or less","1",17629
,"Division 2: Middle Atlantic","CENS-D2","2022","2022","9th through 12th grade with no diploma","2",32240
,"Division 2: Middle Atlantic","CENS-D2","2022","2022","High school graduate or GED completed","3",104575
,"Division 2: Middle Atlantic","CENS-D2","2022","2022","Some college credit, but not a degree","4",61706
,"Division 2: Middle Atlantic","CENS-D2","2022","2022","Associate degree (AA, AS)","5",33966
,"Division 2: Middle Atlantic","CENS-D2","2022","2022","Bachelor's degree (BA, AB, BS)","6",102562
,"Division 2: Middle Atlantic","CENS-D2","2022","2022","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",66875
,"Division 2: Middle Atlantic","CENS-D2","2022","2022","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",17231
,"Division 2: Middle Atlantic","CENS-D2","2022","2022","Unknown or Not Stated","Unk",4135
,"Division 2: Middle Atlantic","CENS-D2","2022","2022","Excluded","Exc",0
,"Division 2: Middle Atlantic","CENS-D2","2022","2022","Not Reported","NR",0
,"Division 2: Middle Atlantic","CENS-D2","2023","2023","8th grade or less","1",17824
,"Division 2: Middle Atlantic","CENS-D2","2023","2023","9th through 12th grade with no diploma","2",31966
,"Division 2: Middle Atlantic","CENS-D2","2023","2023","High school graduate or GED completed","3",103794
,"Division 2: Middle Atlantic","CENS-D2","2023","2023","Some college credit, but not a degree","4",57911
,"Division 2: Middle Atlantic","CENS-D2","2023","2023","Associate degree (AA, AS)","5",31903
,"Division 2: Middle Atlantic","CENS-D2","2023","2023","Bachelor's degree (BA, AB, BS)","6",101475
,"Division 2: Middle Atlantic","CENS-D2","2023","2023","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",65433
,"Division 2: Middle Atlantic","CENS-D2","2023","2023","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",17126
,"Division 2: Middle Atlantic","CENS-D2","2023","2023","Unknown or Not Stated","Unk",4132
,"Division 2: Middle Atlantic","CENS-D2","2023","2023","Excluded","Exc",0
,"Division 2: Middle Atlantic","CENS-D2","2023","2023","Not Reported","NR",0
,"Division 3: East North Central","CENS-D3","2007","2007","8th grade or less","1",10126
,"Division 3: East North Central","CENS-D3","2007","2007","9th through 12th grade with no diploma","2",36283
,"Division 3: East North Central","CENS-D3","2007","2007","High school graduate or GED completed","3",66246
,"Division 3: East North Central","CENS-D3","2007","2007","Some college credit, but not a degree","4",47882
,"Division 3: East North Central","CENS-D3","2007","2007","Associate degree (AA, AS)","5",18489
,"Division 3: East North Central","CENS-D3","2007","2007","Bachelor's degree (BA, AB, BS)","6",40012
,"Division 3: East North Central","CENS-D3","2007","2007","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",14340
,"Division 3: East North Central","CENS-D3","2007","2007","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",3580
,"Division 3: East North Central","CENS-D3","2007","2007","Unknown or Not Stated","Unk",3785
,"Division 3: East North Central","CENS-D3","2007","2007","Excluded","Exc",378881
,"Division 3: East North Central","CENS-D3","2007","2007","Not Reported","NR",0
,"Division 3: East North Central","CENS-D3","2008","2008","8th grade or less","1",13240
,"Division 3: East North Central","CENS-D3","2008","2008","9th through 12th grade with no diploma","2",51848
,"Division 3: East North Central","CENS-D3","2008","2008","High school graduate or GED completed","3",96695
,"Division 3: East North Central","CENS-D3","2008","2008","Some college credit, but not a degree","4",75076
,"Division 3: East North Central","CENS-D3","2008","2008","Associate degree (AA, AS)","5",27669
,"Division 3: East North Central","CENS-D3","2008","2008","Bachelor's degree (BA, AB, BS)","6",60205
,"Division 3: East North Central","CENS-D3","2008","2008","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",23954
,"Division 3: East North Central","CENS-D3","2008","2008","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",5380
,"Division 3: East North Central","CENS-D3","2008","2008","Unknown or Not Stated","Unk",4623
,"Division 3: East North Central","CENS-D3","2008","2008","Excluded","Exc",249056
,"Division 3: East North Central","CENS-D3","2008","2008","Not Reported","NR",0
,"Division 3: East North Central","CENS-D3","2009","2009","8th grade or less","1",12860
