"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Medical Attendant"	"Medical Attendant Code"	Births
	"Texas"	"48"	"2020"	"2020"	"Doctor of Osteopathy(DO)"	"2"	19986
	"Texas"	"48"	"2020"	"2020"	"Certified Nurse Midwife(CNM/CM)"	"3"	11587
	"Texas"	"48"	"2020"	"2020"	"Other Midwife"	"4"	6973
	"Texas"	"48"	"2020"	"2020"	"Other"	"5"	5495
	"Texas"	"48"	"2020"	"2020"	"Unknown or not stated"	"9"	13
	"Texas"	"48"	"2020"	"2020"	"Not Reported"	"100"	0
	"Texas"	"48"	"2021"	"2021"	"Doctor of Medicine(MD)"	"1"	325633
	"Texas"	"48"	"2021"	"2021"	"Doctor of Osteopathy(DO)"	"2"	20671
	"Texas"	"48"	"2021"	"2021"	"Certified Nurse Midwife(CNM/CM)"	"3"	12517
	"Texas"	"48"	"2021"	"2021"	"Other Midwife"	"4"	7228
	"Texas"	"48"	"2021"	"2021"	"Other"	"5"	7480
	"Texas"	"48"	"2021"	"2021"	"Unknown or not stated"	"9"	65
	"Texas"	"48"	"2021"	"2021"	"Not Reported"	"100"	0
	"Texas"	"48"	"2022"	"2022"	"Doctor of Medicine(MD)"	"1"	340601
	"Texas"	"48"	"2022"	"2022"	"Doctor of Osteopathy(DO)"	"2"	22032
	"Texas"	"48"	"2022"	"2022"	"Certified Nurse Midwife(CNM/CM)"	"3"	12403
	"Texas"	"48"	"2022"	"2022"	"Other Midwife"	"4"	7423
	"Texas"	"48"	"2022"	"2022"	"Other"	"5"	7063
	"Texas"	"48"	"2022"	"2022"	"Unknown or not stated"	"9"	219
	"Texas"	"48"	"2022"	"2022"	"Not Reported"	"100"	0
	"Texas"	"48"	"2023"	"2023"	"Doctor of Medicine(MD)"	"1"	334944
	"Texas"	"48"	"2023"	"2023"	"Doctor of Osteopathy(DO)"	"2"	24279
	"Texas"	"48"	"2023"	"2023"	"Certified Nurse Midwife(CNM/CM)"	"3"	12625
	"Texas"	"48"	"2023"	"2023"	"Other Midwife"	"4"	7890
	"Texas"	"48"	"2023"	"2023"	"Other"	"5"	7842
	"Texas"	"48"	"2023"	"2023"	"Unknown or not stated"	"9"	365
	"Texas"	"48"	"2023"	"2023"	"Not Reported"	"100"	0
	"Washington"	"53"	"2010"	"2010"	"Doctor of Medicine(MD)"	"1"	72344
	"Washington"	"53"	"2010"	"2010"	"Doctor of Osteopathy(DO)"	"2"	2570
	"Washington"	"53"	"2010"	"2010"	"Certified Nurse Midwife(CNM/CM)"	"3"	7970
	"Washington"	"53"	"2010"	"2010"	"Other Midwife"	"4"	2409
	"Washington"	"53"	"2010"	"2010"	"Other"	"5"	1227
	"Washington"	"53"	"2010"	"2010"	"Unknown or not stated"	"9"	19
	"Washington"	"53"	"2010"	"2010"	"Not Reported"	"100"	0
	"Washington"	"53"	"2011"	"2011"	"Doctor of Medicine(MD)"	"1"	73375
	"Washington"	"53"	"2011"	"2011"	"Doctor of Osteopathy(DO)"	"2"	2498
	"Washington"	"53"	"2011"	"2011"	"Certified Nurse Midwife(CNM/CM)"	"3"	7571
	"Washington"	"53"	"2011"	"2011"	"Other Midwife"	"4"	2537
	"Washington"	"53"	"2011"	"2011"	"Other"	"5"	941
	"Washington"	"53"	"2011"	"2011"	"Unknown or not stated"	"9"	54
	"Washington"	"53"	"2011"	"2011"	"Not Reported"	"100"	0
	"Washington"	"53"	"2012"	"2012"	"Doctor of Medicine(MD)"	"1"	73220
	"Washington"	"53"	"2012"	"2012"	"Doctor of Osteopathy(DO)"	"2"	2722
	"Washington"	"53"	"2012"	"2012"	"Certified Nurse Midwife(CNM/CM)"	"3"	8098
	"Washington"	"53"	"2012"	"2012"	"Other Midwife"	"4"	2752
	"Washington"	"53"	"2012"	"2012"	"Other"	"5"	656
	"Washington"	"53"	"2012"	"2012"	"Unknown or not stated"	"9"	15
	"Washington"	"53"	"2012"	"2012"	"Not Reported"	"100"	0
	"Washington"	"53"	"2013"	"2013"	"Doctor of Medicine(MD)"	"1"	71722
	"Washington"	"53"	"2013"	"2013"	"Doctor of Osteopathy(DO)"	"2"	3177
	"Washington"	"53"	"2013"	"2013"	"Certified Nurse Midwife(CNM/CM)"	"3"	8063
	"Washington"	"53"	"2013"	"2013"	"Other Midwife"	"4"	2982
	"Washington"	"53"	"2013"	"2013"	"Other"	"5"	608
	"Washington"	"53"	"2013"	"2013"	"Unknown or not stated"	"9"	25
	"Washington"	"53"	"2013"	"2013"	"Not Reported"	"100"	0
	"Washington"	"53"	"2014"	"2014"	"Doctor of Medicine(MD)"	"1"	72093
	"Washington"	"53"	"2014"	"2014"	"Doctor of Osteopathy(DO)"	"2"	3943
	"Washington"	"53"	"2014"	"2014"	"Certified Nurse Midwife(CNM/CM)"	"3"	8878
	"Washington"	"53"	"2014"	"2014"	"Other Midwife"	"4"	2988
	"Washington"	"53"	"2014"	"2014"	"Other"	"5"	663
	"Washington"	"53"	"2014"	"2014"	"Unknown or not stated"	"9"	20
	"Washington"	"53"	"2014"	"2014"	"Not Reported"	"100"	0
	"Washington"	"53"	"2015"	"2015"	"Doctor of Medicine(MD)"	"1"	71140
	"Washington"	"53"	"2015"	"2015"	"Doctor of Osteopathy(DO)"	"2"	4632
	"Washington"	"53"	"2015"	"2015"	"Certified Nurse Midwife(CNM/CM)"	"3"	7668
	"Washington"	"53"	"2015"	"2015"	"Other Midwife"	"4"	3023
	"Washington"	"53"	"2015"	"2015"	"Other"	"5"	2396
	"Washington"	"53"	"2015"	"2015"	"Unknown or not stated"	"9"	131
	"Washington"	"53"	"2015"	"2015"	"Not Reported"	"100"	0
	"Washington"	"53"	"2016"	"2016"	"Doctor of Medicine(MD)"	"1"	69936
	"Washington"	"53"	"2016"	"2016"	"Doctor of Osteopathy(DO)"	"2"	5578
	"Washington"	"53"	"2016"	"2016"	"Certified Nurse Midwife(CNM/CM)"	"3"	6226
	"Washington"	"53"	"2016"	"2016"	"Other Midwife"	"4"	2952
	"Washington"	"53"	"2016"	"2016"	"Other"	"5"	5784
	"Washington"	"53"	"2016"	"2016"	"Unknown or not stated"	"9"	29
	"Washington"	"53"	"2016"	"2016"	"Not Reported"	"100"	0
	"Washington"	"53"	"2017"	"2017"	"Doctor of Medicine(MD)"	"1"	67158
	"Washington"	"53"	"2017"	"2017"	"Doctor of Osteopathy(DO)"	"2"	5652
	"Washington"	"53"	"2017"	"2017"	"Certified Nurse Midwife(CNM/CM)"	"3"	6840
	"Washington"	"53"	"2017"	"2017"	"Other Midwife"	"4"	2495
	"Washington"	"53"	"2017"	"2017"	"Other"	"5"	5392
	"Washington"	"53"	"2017"	"2017"	"Unknown or not stated"	"9"	25
	"Washington"	"53"	"2017"	"2017"	"Not Reported"	"100"	0
	"Washington"	"53"	"2018"	"2018"	"Doctor of Medicine(MD)"	"1"	64514
	"Washington"	"53"	"2018"	"2018"	"Doctor of Osteopathy(DO)"	"2"	6104
	"Washington"	"53"	"2018"	"2018"	"Certified Nurse Midwife(CNM/CM)"	"3"	7950
	"Washington"	"53"	"2018"	"2018"	"Other Midwife"	"4"	2652
	"Washington"	"53"	"2018"	"2018"	"Other"	"5"	4853
	"Washington"	"53"	"2018"	"2018"	"Unknown or not stated"	"9"	12
	"Washington"	"53"	"2018"	"2018"	"Not Reported"	"100"	0
	"Washington"	"53"	"2019"	"2019"	"Doctor of Medicine(MD)"	"1"	62176
	"Washington"	"53"	"2019"	"2019"	"Doctor of Osteopathy(DO)"	"2"	7526
	"Washington"	"53"	"2019"	"2019"	"Certified Nurse Midwife(CNM/CM)"	"3"	8761
	"Washington"	"53"	"2019"	"2019"	"Other Midwife"	"4"	2717
	"Washington"	"53"	"2019"	"2019"	"Other"	"5"	3645
	"Washington"	"53"	"2019"	"2019"	"Unknown or not stated"	"9"	70
	"Washington"	"53"	"2019"	"2019"	"Not Reported"	"100"	0
	"Washington"	"53"	"2020"	"2020"	"Doctor of Medicine(MD)"	"1"	59511
	"Washington"	"53"	"2020"	"2020"	"Doctor of Osteopathy(DO)"	"2"	8689
	"Washington"	"53"	"2020"	"2020"	"Certified Nurse Midwife(CNM/CM)"	"3"	9941
	"Washington"	"53"	"2020"	"2020"	"Other Midwife"	"4"	3117
	"Washington"	"53"	"2020"	"2020"	"Other"	"5"	1739
	"Washington"	"53"	"2020"	"2020"	"Unknown or not stated"	"9"	89
	"Washington"	"53"	"2020"	"2020"	"Not Reported"	"100"	0
	"Washington"	"53"	"2021"	"2021"	"Doctor of Medicine(MD)"	"1"	59146
	"Washington"	"53"	"2021"	"2021"	"Doctor of Osteopathy(DO)"	"2"	9204
	"Washington"	"53"	"2021"	"2021"	"Certified Nurse Midwife(CNM/CM)"	"3"	10286
	"Washington"	"53"	"2021"	"2021"	"Other Midwife"	"4"	3310
	"Washington"	"53"	"2021"	"2021"	"Other"	"5"	1816
	"Washington"	"53"	"2021"	"2021"	"Unknown or not stated"	"9"	149
	"Washington"	"53"	"2021"	"2021"	"Not Reported"	"100"	0
	"Washington"	"53"	"2022"	"2022"	"Doctor of Medicine(MD)"	"1"	58393
	"Washington"	"53"	"2022"	"2022"	"Doctor of Osteopathy(DO)"	"2"	9229
	"Washington"	"53"	"2022"	"2022"	"Certified Nurse Midwife(CNM/CM)"	"3"	10243
	"Washington"	"53"	"2022"	"2022"	"Other Midwife"	"4"	3401
	"Washington"	"53"	"2022"	"2022"	"Other"	"5"	1920
	"Washington"	"53"	"2022"	"2022"	"Unknown or not stated"	"9"	147
	"Washington"	"53"	"2022"	"2022"	"Not Reported"	"100"	0
	"Washington"	"53"	"2023"	"2023"	"Doctor of Medicine(MD)"	"1"	54670
	"Washington"	"53"	"2023"	"2023"	"Doctor of Osteopathy(DO)"	"2"	9967
	"Washington"	"53"	"2023"	"2023"	"Certified Nurse Midwife(CNM/CM)"	"3"	10771
	"Washington"	"53"	"2023"	"2023"	"Other Midwife"	"4"	3337
	"Washington"	"53"	"2023"	"2023"	"Other"	"5"	2062
	"Washington"	"53"	"2023"	"2023"	"Unknown or not stated"	"9"	125
	"Washington"	"53"	"2023"	"2023"	"Not Reported"	"100"	0
"---"
"Dataset: Natality, 2007-2023"
"Query Parameters:"
"States: Arizona (04); Arkansas (05); California (06); Florida (12); Georgia (13); Illinois (17); Indiana (18); Maryland (24);"
"Michigan (26); Missouri (29); New Jersey (34); New York (36); North Carolina (37); Ohio (39); Oklahoma (40); Pennsylvania (42);"
"South Carolina (45); Texas (48); Washington (53)"
"Year: 2010; 2011; 2012; 2013; 2014; 2015; 2016; 2017; 2018; 2019; 2020; 2021; 2022; 2023"
"Group By: State; Year; Medical Attendant"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: False"
"Calculate Rates Per: 1,000"
"Population Option: No populations shown because rates were not selected."
"---"
"Help: See http://wonder.cdc.gov/wonder/help/natality.html for more information."
"---"
"Query Date: Mar 25, 2025 1:17:26 AM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Natality on CDC WONDER Online Database. Data are from the Natality Records 2007-2023, as compiled from data provided by"
"the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at"
"http://wonder.cdc.gov/natality-current.html on Mar 25, 2025 1:17:26 AM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"2. Rows with suppressed Births are hidden. Use Quick Options above to show suppressed rows."
"---"
Caveats:
"1. 'Suppressed' appears when the data do not meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/natality.html#Assurance of Confidentiality."
"2. Each birth record represents one liveborn infant."
